@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1065,'2017/02/24 11:30:43:369',11,30.077251,0,0,0,?,?,?
1066,'2017/02/24 11:30:43:387',11,30.077251,0,0,0,?,?,?
1067,'2017/02/24 11:38:37:330',12,12.115923,0,0,0,?,?,?
1068,'2017/02/24 11:38:37:346',12,12.061438,0,0,0,?,?,?
1069,'2017/02/24 11:38:37:363',12,12.061438,0,0,0,?,?,?
1070,'2017/02/24 11:38:37:381',12,12.061438,0,0,0,?,?,?
1071,'2017/02/24 11:38:37:398',12,12.061438,0,0,0,?,?,?
1072,'2017/02/24 11:38:37:414',12,12.061438,0,0,0,?,?,?
1073,'2017/02/24 11:38:37:432',12,10.914892,0,0,0,?,?,?
1074,'2017/02/24 11:38:37:447',12,10.914892,0,0,0,?,?,?
1075,'2017/02/24 11:38:37:464',12,10.676586,0,0,0,?,?,?
1076,'2017/02/24 11:38:37:480',12,10.676586,0,0,0,?,?,?
1077,'2017/02/24 11:38:37:497',12,10.676586,0,0,0,?,?,?
1078,'2017/02/24 11:38:37:514',12,10.676586,0,0,0,?,?,?
1079,'2017/02/24 11:38:37:531',12,10.557649,0,0,0,?,?,?
1080,'2017/02/24 11:38:37:547',12,10.557649,0,0,0,?,?,?
1081,'2017/02/24 11:38:37:566',12,10.716535,0,0,0,?,?,?
1082,'2017/02/24 11:38:37:581',12,10.716535,0,0,0,?,?,?
1083,'2017/02/24 11:38:37:597',12,10.716535,0,0,0,?,?,?
1084,'2017/02/24 11:38:37:615',12,10.723574,0,0,0,?,?,?
1085,'2017/02/24 11:38:37:630',12,10.723574,0,0,0,?,?,?
1086,'2017/02/24 11:38:37:648',12,10.723574,0,0,0,?,?,?
1087,'2017/02/24 11:38:37:664',12,10.723574,0,0,0,?,?,?
1088,'2017/02/24 11:38:37:682',12,6.726506,0,0,0,?,?,?
1089,'2017/02/24 11:38:37:698',12,6.726506,0,0,0,?,?,?
1090,'2017/02/24 11:38:37:714',12,5.811456,0,0,0,?,?,?
1091,'2017/02/24 11:38:37:731',12,5.811456,0,0,0,?,?,?
1092,'2017/02/24 11:38:37:747',12,5.811456,0,0,0,?,?,?
1093,'2017/02/24 11:38:37:765',12,5.717797,0,0,0,?,?,?
1094,'2017/02/24 11:38:37:781',12,5.717797,0,0,0,?,?,?
1095,'2017/02/24 11:38:37:797',12,5.717797,0,0,0,?,?,?
1096,'2017/02/24 11:38:37:814',12,5.717797,0,0,0,?,?,?
1097,'2017/02/24 11:38:37:832',12,5.730291,0,0,0,?,?,?
1098,'2017/02/24 11:38:37:848',12,5.730291,0,0,0,?,?,?
1099,'2017/02/24 11:38:37:865',12,5.72302,0,0,0,?,?,?
1100,'2017/02/24 11:38:37:884',12,5.72302,0,0,0,?,?,?
1101,'2017/02/24 11:38:37:900',12,5.72302,0,0,0,?,?,?
1102,'2017/02/24 11:38:37:916',12,5.6816,0,0,0,?,?,?
1103,'2017/02/24 11:38:37:933',12,5.6816,0,0,0,?,?,?
1104,'2017/02/24 11:38:37:949',12,5.6816,0,0,0,?,?,?
1105,'2017/02/24 11:38:37:966',12,5.6816,0,0,0,?,?,?
1106,'2017/02/24 11:38:37:983',12,5.621757,0,0,0,?,?,?
1107,'2017/02/24 11:38:37:999',12,5.621757,0,0,0,?,?,?
1108,'2017/02/24 11:38:38:015',12,5.556764,0,0,0,?,?,?
1109,'2017/02/24 11:38:38:032',12,5.556764,0,0,0,?,?,?
1110,'2017/02/24 11:38:38:049',12,5.556764,0,0,0,?,?,?
1111,'2017/02/24 11:38:38:066',12,5.511094,0,0,0,?,?,?
1112,'2017/02/24 11:38:38:081',12,5.511094,0,0,0,?,?,?
1113,'2017/02/24 11:38:38:098',12,5.511094,0,0,0,?,?,?
1114,'2017/02/24 11:38:38:115',12,5.511094,0,0,0,?,?,?
1115,'2017/02/24 11:38:38:132',12,5.487233,0,0,0,?,?,?
1116,'2017/02/24 11:38:38:151',12,5.468392,0,0,0,?,?,?
1117,'2017/02/24 11:38:38:167',12,5.468392,0,0,0,?,?,?
1118,'2017/02/24 11:38:38:182',12,5.468392,0,0,0,?,?,?
1119,'2017/02/24 11:38:38:201',12,5.468392,0,0,0,?,?,?
1120,'2017/02/24 11:38:38:216',12,5.448543,0,0,0,?,?,?
1121,'2017/02/24 11:38:38:232',12,5.448543,0,0,0,?,?,?
1122,'2017/02/24 11:38:38:250',12,5.448543,0,0,0,?,?,?
1123,'2017/02/24 11:38:38:267',12,5.448543,0,0,0,?,?,?
1124,'2017/02/24 11:38:38:284',12,5.42701,0,0,0,?,?,?
1125,'2017/02/24 11:38:38:300',12,5.42701,0,0,0,?,?,?
1126,'2017/02/24 11:38:38:316',12,5.4146,0,0,0,?,?,?
1127,'2017/02/24 11:38:38:332',12,5.4146,0,0,0,?,?,?
1128,'2017/02/24 11:38:38:350',12,5.4146,0,0,0,?,?,?
1129,'2017/02/24 11:38:38:367',12,5.409562,0,0,0,?,?,?
1130,'2017/02/24 11:38:38:384',12,5.409562,0,0,0,?,?,?
1131,'2017/02/24 11:38:38:400',12,5.409562,0,0,0,?,?,?
1132,'2017/02/24 11:38:38:416',12,5.409562,0,0,0,?,?,?
1133,'2017/02/24 11:38:38:433',12,3.621759,0,0,0,?,?,?
1134,'2017/02/24 11:38:38:450',12,3.621759,0,0,0,?,?,?
1135,'2017/02/24 11:38:38:467',12,3.335171,0,0,0,?,?,?
1136,'2017/02/24 11:38:38:483',12,3.335171,0,0,0,?,?,?
1137,'2017/02/24 11:38:38:499',12,3.335171,0,0,0,?,?,?
1138,'2017/02/24 11:38:38:518',12,2.37459,0,0,0,?,?,?
1139,'2017/02/24 11:38:38:533',12,2.37459,0,0,0,?,?,?
1140,'2017/02/24 11:38:38:550',12,2.37459,0,0,0,?,?,?
1141,'2017/02/24 11:38:38:566',12,2.37459,0,0,0,?,?,?
1142,'2017/02/24 11:38:38:584',12,1.856637,0,0,0,?,?,?
1143,'2017/02/24 11:38:38:601',12,1.827026,0,0,0,?,?,?
1144,'2017/02/24 11:38:38:616',12,1.827026,0,0,0,?,?,?
1145,'2017/02/24 11:38:38:633',12,1.827026,0,0,0,?,?,?
1146,'2017/02/24 11:38:38:649',12,1.827026,0,0,0,?,?,?
1147,'2017/02/24 11:38:38:667',12,1.812194,0,0,0,?,?,?
1148,'2017/02/24 11:38:38:683',12,1.812194,0,0,0,?,?,?
1149,'2017/02/24 11:38:38:700',12,1.812194,0,0,0,?,?,?
1150,'2017/02/24 11:38:38:717',12,1.812194,0,0,0,?,?,?
1151,'2017/02/24 11:38:38:734',12,1.790785,0,0,0,?,?,?
1152,'2017/02/24 11:38:38:751',12,1.759987,0,0,0,?,?,?
1153,'2017/02/24 11:38:38:767',12,1.759987,0,0,0,?,?,?
1154,'2017/02/24 11:38:38:783',12,1.759987,0,0,0,?,?,?
1155,'2017/02/24 11:38:38:800',12,1.759987,0,0,0,?,?,?
1156,'2017/02/24 11:38:38:817',12,1.759987,0,0,0,?,?,?
1157,'2017/02/24 11:38:38:836',12,1.759987,0,0,0,?,?,?
1158,'2017/02/24 11:38:38:851',12,1.708361,0,0,0,?,?,?
1159,'2017/02/24 11:38:38:868',12,1.708361,0,0,0,?,?,?
1160,'2017/02/24 11:38:38:884',12,1.661311,0,0,0,?,?,?
1161,'2017/02/24 11:38:38:902',12,1.626946,0,0,0,?,?,?
1162,'2017/02/24 11:38:38:917',12,1.626946,0,0,0,?,?,?
1163,'2017/02/24 11:38:38:934',12,1.626946,0,0,0,?,?,?
1164,'2017/02/24 11:38:38:951',12,1.626946,0,0,0,?,?,?
1165,'2017/02/24 11:38:38:968',12,1.599639,0,0,0,?,?,?
1166,'2017/02/24 11:38:38:985',12,1.599639,0,0,0,?,?,?
1167,'2017/02/24 11:38:39:001',12,1.599639,0,0,0,?,?,?
1168,'2017/02/24 11:38:39:018',12,1.599639,0,0,0,?,?,?
1169,'2017/02/24 11:38:39:035',12,1.584994,0,0,0,?,?,?
1170,'2017/02/24 11:38:39:052',12,1.572065,0,0,0,?,?,?
1171,'2017/02/24 11:38:39:068',12,1.572065,0,0,0,?,?,?
1172,'2017/02/24 11:38:39:084',12,1.572065,0,0,0,?,?,?
1173,'2017/02/24 11:38:45:284',13,40.723267,0,0,6.49523,?,?,?
1174,'2017/02/24 11:38:45:301',13,40.723267,0,0,6.49523,?,?,?
1175,'2017/02/24 11:38:45:320',13,39.799465,0,0,6.008727,?,?,?
1176,'2017/02/24 11:38:45:335',13,39.799465,0,0,6.008727,?,?,?
1177,'2017/02/24 11:38:45:353',13,38.803551,0,0,5.882329,?,?,?
1178,'2017/02/24 11:38:45:368',13,38.803551,0,0,5.882329,?,?,?
1179,'2017/02/24 11:38:45:384',13,38.803551,0,0,5.882329,?,?,?
1180,'2017/02/24 11:38:45:401',13,38.803551,0,0,5.882329,?,?,?
1181,'2017/02/24 11:38:45:420',13,31.833055,0,0,5.947356,?,?,?
1182,'2017/02/24 11:38:45:435',13,31.833055,0,0,5.947356,?,?,?
1183,'2017/02/24 11:38:45:451',13,31.833055,0,0,5.947356,?,?,?
1184,'2017/02/24 11:38:45:469',13,31.833055,0,0,5.947356,?,?,?
1185,'2017/02/24 11:38:45:485',13,31.833055,0,0,5.947356,?,?,?
1186,'2017/02/24 11:38:45:503',13,15.445119,0,0,5.851151,?,?,?
1187,'2017/02/24 11:38:45:520',13,7.192164,0,0,5.830896,?,?,?
1188,'2017/02/24 11:38:45:535',13,7.192164,0,0,5.830896,?,?,?
1189,'2017/02/24 11:38:45:552',13,7.192164,0,0,5.830896,?,?,?
1190,'2017/02/24 11:38:45:569',13,3.574588,0,0,5.372148,?,?,?
1191,'2017/02/24 11:38:45:585',13,3.574588,0,0,5.372148,?,?,?
1192,'2017/02/24 11:38:45:602',13,3.574588,0,0,5.372148,?,?,?
1193,'2017/02/24 11:38:45:619',13,3.574588,0,0,5.372148,?,?,?
1194,'2017/02/24 11:38:45:636',13,1.858321,0,0,5.252478,?,?,?
1195,'2017/02/24 11:38:45:652',13,0.995411,0,0,5.024408,?,?,?
1196,'2017/02/24 11:38:45:669',13,0.995411,0,0,5.024408,?,?,?
1197,'2017/02/24 11:38:45:686',13,0.995411,0,0,5.024408,?,?,?
1198,'2017/02/24 11:38:45:702',13,0.995411,0,0,5.024408,?,?,?
1199,'2017/02/24 11:38:45:722',13,0.697461,0,0,4.855882,?,?,?
1200,'2017/02/24 11:38:45:739',13,0.697461,0,0,4.855882,?,?,?
1201,'2017/02/24 11:38:45:754',13,0.697461,0,0,4.855882,?,?,?
1202,'2017/02/24 11:38:45:771',13,0.605341,0,0,4.403511,?,?,?
1203,'2017/02/24 11:38:45:787',13,0.605341,0,0,4.403511,?,?,?
1204,'2017/02/24 11:38:45:804',13,0.541812,0,0,4.002113,?,?,?
1205,'2017/02/24 11:38:45:821',13,0.541812,0,0,4.002113,?,?,?
1206,'2017/02/24 11:38:45:837',13,0.541812,0,0,4.002113,?,?,?
1207,'2017/02/24 11:38:45:854',13,0.541812,0,0,4.002113,?,?,?
1208,'2017/02/24 11:38:45:871',13,0.453593,0,0,4.074883,?,?,?
1209,'2017/02/24 11:38:45:886',13,0.453593,0,0,4.074883,?,?,?
1210,'2017/02/24 11:38:45:903',13,0.453593,0,0,4.074883,?,?,?
1211,'2017/02/24 11:38:45:921',13,0.237443,0,0,3.975557,?,?,?
1212,'2017/02/24 11:38:45:936',13,0.237443,0,0,3.975557,?,?,?
1213,'2017/02/24 11:38:45:953',13,0.041584,0,0,3.912371,?,?,?
1214,'2017/02/24 11:38:45:970',13,0.041584,0,0,3.912371,?,?,?
1215,'2017/02/24 11:38:45:986',13,0.041584,0,0,3.912371,?,?,?
1216,'2017/02/24 11:38:46:003',13,0.041584,0,0,3.912371,?,?,?
1217,'2017/02/24 11:38:46:020',13,0,0,0,3.913743,?,?,?
1218,'2017/02/24 11:38:46:037',13,0,0,0,3.913743,?,?,?
1219,'2017/02/24 11:38:46:055',13,0,0,0,3.913743,?,?,?
1220,'2017/02/24 11:38:46:071',13,0,0,0,3.991104,?,?,?
1221,'2017/02/24 11:38:46:087',13,0,0,0,3.991104,?,?,?
1222,'2017/02/24 11:38:46:104',13,0,0,0,4.03052,?,?,?
1223,'2017/02/24 11:38:46:121',13,0,0,0,4.03052,?,?,?
1224,'2017/02/24 11:38:46:137',13,0,0,0,4.03052,?,?,?
1225,'2017/02/24 11:38:46:153',13,0,0,0,4.03052,?,?,?
1226,'2017/02/24 11:38:46:170',13,0,0,0,4.03052,?,?,?
1227,'2017/02/24 11:38:46:187',13,0,0,0,4.03052,?,?,?
1228,'2017/02/24 11:38:46:204',13,0,0,0,3.851665,?,?,?
1229,'2017/02/24 11:38:46:222',13,0,0,0,3.776063,?,?,?
1230,'2017/02/24 11:38:46:237',13,0,0,0,3.776063,?,?,?
1231,'2017/02/24 11:38:46:254',13,0,0,0,3.849246,?,?,?
1232,'2017/02/24 11:38:46:272',13,0,0,0,3.849246,?,?,?
1233,'2017/02/24 11:38:46:288',13,0,0,0,3.849246,?,?,?
1234,'2017/02/24 11:38:46:304',13,0,0,0,3.849246,?,?,?
1235,'2017/02/24 11:38:46:321',13,0,0,0,3.792216,?,?,?
1236,'2017/02/24 11:38:46:338',13,0,0,0,3.792216,?,?,?
1237,'2017/02/24 11:38:46:354',13,0,0,0,3.792216,?,?,?
1238,'2017/02/24 11:38:46:374',13,0,0,0,3.762209,?,?,?
1239,'2017/02/24 11:38:46:388',13,0,0,0,3.762209,?,?,?
1240,'2017/02/24 11:38:46:406',13,0,0,0,3.710352,?,?,?
1241,'2017/02/24 11:38:46:421',13,0,0,0,3.710352,?,?,?
1242,'2017/02/24 11:38:46:438',13,0,0,0,3.710352,?,?,?
1243,'2017/02/24 11:38:46:454',13,0,0,0,3.710352,?,?,?
1244,'2017/02/24 11:38:46:471',13,0,0,0,3.78288,?,?,?
1245,'2017/02/24 11:38:46:488',13,0,0,0,3.78288,?,?,?
1246,'2017/02/24 11:38:46:504',13,0,0,0,3.78288,?,?,?
1247,'2017/02/24 11:38:46:523',13,0,0,0,3.581083,?,?,?
1248,'2017/02/24 11:38:46:538',13,0,0,0,3.581083,?,?,?
1249,'2017/02/24 11:38:46:555',13,0,0,0,4.088155,?,?,?
1250,'2017/02/24 11:38:46:571',13,0,0,0,4.088155,?,?,?
1251,'2017/02/24 11:38:46:589',13,0,0,0,4.088155,?,?,?
1252,'2017/02/24 11:38:46:605',13,0,0,0,4.088155,?,?,?
1253,'2017/02/24 11:38:46:622',13,0,0,0,4.336384,?,?,?
1254,'2017/02/24 11:38:46:639',13,0,0,0,4.336384,?,?,?
1255,'2017/02/24 11:38:46:655',13,0,0,0,4.336384,?,?,?
1256,'2017/02/24 11:38:46:675',13,0,0,0,4.343762,?,?,?
1257,'2017/02/24 11:38:46:689',13,0,0,0,4.343762,?,?,?
1258,'2017/02/24 11:38:46:706',13,0,0,0,4.789736,?,?,?
1259,'2017/02/24 11:38:46:723',13,0,0,0,4.789736,?,?,?
1260,'2017/02/24 11:38:46:740',13,0,0,0,4.789736,?,?,?
1261,'2017/02/24 11:44:37:834',14,4.539419,0,0,77.44162,?,?,?
1262,'2017/02/24 11:44:37:851',14,4.539419,0,0,77.44162,?,?,?
1263,'2017/02/24 11:44:37:868',14,4.539419,0,0,77.44162,?,?,?
1264,'2017/02/24 11:44:37:886',14,4.409328,0,0,80.62561,?,?,?
1265,'2017/02/24 11:44:37:902',14,4.409328,0,0,80.62561,?,?,?
1266,'2017/02/24 11:44:37:920',14,4.491344,0,0,85.234581,?,?,?
1267,'2017/02/24 11:44:37:937',14,4.491344,0,0,85.234581,?,?,?
1268,'2017/02/24 11:44:37:952',14,4.491344,0,0,85.234581,?,?,?
1269,'2017/02/24 11:44:37:971',14,4.703781,0,0,87.078934,?,?,?
1270,'2017/02/24 11:44:37:986',14,4.703781,0,0,87.078934,?,?,?
1271,'2017/02/24 11:44:38:003',14,4.703781,0,0,87.078934,?,?,?
1272,'2017/02/24 11:44:38:019',14,4.703781,0,0,87.078934,?,?,?
1273,'2017/02/24 11:44:38:037',14,4.480918,0,0,88.198112,?,?,?
1274,'2017/02/24 11:44:38:052',14,4.480918,0,0,88.198112,?,?,?
1275,'2017/02/24 11:44:38:070',14,4.48663,0,0,88.316536,?,?,?
1276,'2017/02/24 11:44:38:087',14,4.48663,0,0,88.316536,?,?,?
1277,'2017/02/24 11:44:38:103',14,4.48663,0,0,88.316536,?,?,?
1278,'2017/02/24 11:44:38:122',14,4.460133,0,0,88.818542,?,?,?
1279,'2017/02/24 11:44:38:136',14,4.460133,0,0,88.818542,?,?,?
1280,'2017/02/24 11:44:38:152',14,4.460133,0,0,88.818542,?,?,?
1281,'2017/02/24 11:44:38:170',14,4.460133,0,0,88.818542,?,?,?
1282,'2017/02/24 11:44:38:186',14,4.196619,0,0,134.842712,?,?,?
1283,'2017/02/24 11:44:38:203',14,4.196619,0,0,134.842712,?,?,?
1284,'2017/02/24 11:44:38:221',14,4.196619,0,0,134.842712,?,?,?
1285,'2017/02/24 11:44:38:238',14,4.196619,0,0,134.842712,?,?,?
1286,'2017/02/24 11:44:38:254',14,4.16758,0,0,151.947525,?,?,?
1287,'2017/02/24 11:44:38:271',14,4.171141,0,0,163.264191,?,?,?
1288,'2017/02/24 11:44:38:286',14,4.171141,0,0,163.264191,?,?,?
1289,'2017/02/24 11:44:38:304',14,4.171141,0,0,163.264191,?,?,?
1290,'2017/02/24 11:44:38:320',14,4.171141,0,0,163.264191,?,?,?
1291,'2017/02/24 11:44:38:336',14,4.268437,0,0,161.949677,?,?,?
1292,'2017/02/24 11:44:38:353',14,4.268437,0,0,161.949677,?,?,?
1293,'2017/02/24 11:44:38:370',14,4.457514,0,0,160.816071,?,?,?
1294,'2017/02/24 11:44:38:387',14,4.457514,0,0,160.816071,?,?,?
1295,'2017/02/24 11:44:38:404',14,4.457514,0,0,160.816071,?,?,?
1296,'2017/02/24 11:44:38:424',14,4.297382,0,0,158.711426,?,?,?
1297,'2017/02/24 11:44:38:438',14,4.297382,0,0,158.711426,?,?,?
1298,'2017/02/24 11:44:38:454',14,4.297382,0,0,158.711426,?,?,?
1299,'2017/02/24 11:44:38:470',14,4.297382,0,0,158.711426,?,?,?
1300,'2017/02/24 11:44:38:487',14,4.443513,0,0,156.147247,?,?,?
1301,'2017/02/24 11:44:38:503',14,4.443513,0,0,156.147247,?,?,?
1302,'2017/02/24 11:44:38:521',14,4.505345,0,0,155.297577,?,?,?
1303,'2017/02/24 11:44:38:538',14,4.505345,0,0,155.297577,?,?,?
1304,'2017/02/24 11:44:38:554',14,4.505345,0,0,155.297577,?,?,?
1305,'2017/02/24 11:44:38:573',14,4.498535,0,0,153.046906,?,?,?
1306,'2017/02/24 11:44:38:587',14,4.498535,0,0,153.046906,?,?,?
1307,'2017/02/24 11:44:38:604',14,4.498535,0,0,153.046906,?,?,?
1308,'2017/02/24 11:44:38:621',14,4.498535,0,0,153.046906,?,?,?
1309,'2017/02/24 11:44:38:638',14,4.533545,0,0,152.800919,?,?,?
1310,'2017/02/24 11:44:38:655',14,4.533545,0,0,152.800919,?,?,?
1311,'2017/02/24 11:44:38:672',14,4.495668,0,0,152.008408,?,?,?
1312,'2017/02/24 11:44:38:689',14,4.495668,0,0,152.008408,?,?,?
1313,'2017/02/24 11:44:38:705',14,4.495668,0,0,152.008408,?,?,?
1314,'2017/02/24 11:44:38:723',14,4.526073,0,0,150.231064,?,?,?
1315,'2017/02/24 11:44:38:741',14,4.526073,0,0,150.231064,?,?,?
1316,'2017/02/24 11:44:38:755',14,4.526073,0,0,150.231064,?,?,?
1317,'2017/02/24 11:44:38:771',14,4.526073,0,0,150.231064,?,?,?
1318,'2017/02/24 11:44:38:788',14,4.596791,0,0,148.683105,?,?,?
1319,'2017/02/24 11:44:38:804',14,4.596791,0,0,148.683105,?,?,?
1320,'2017/02/24 11:44:38:821',14,4.615556,0,0,147.04126,?,?,?
1321,'2017/02/24 11:44:38:839',14,4.615556,0,0,147.04126,?,?,?
1322,'2017/02/24 11:44:38:855',14,4.615556,0,0,147.04126,?,?,?
1323,'2017/02/24 11:44:38:872',14,4.629744,0,0,145.364594,?,?,?
1324,'2017/02/24 11:44:38:888',14,4.629744,0,0,145.364594,?,?,?
1325,'2017/02/24 11:44:38:904',14,4.629744,0,0,145.364594,?,?,?
1326,'2017/02/24 11:44:38:921',14,4.629744,0,0,145.364594,?,?,?
1327,'2017/02/24 11:44:38:938',14,4.636359,0,0,142.727921,?,?,?
1328,'2017/02/24 11:44:38:955',14,4.636359,0,0,142.727921,?,?,?
1329,'2017/02/24 11:44:38:971',14,4.341739,0,0,141.608902,?,?,?
1330,'2017/02/24 11:44:38:989',14,4.341739,0,0,141.608902,?,?,?
1331,'2017/02/24 11:44:39:005',14,4.341739,0,0,141.608902,?,?,?
1332,'2017/02/24 11:44:39:022',14,4.682801,0,0,140.860703,?,?,?
1333,'2017/02/24 11:44:39:040',14,4.682801,0,0,140.860703,?,?,?
1334,'2017/02/24 11:44:39:055',14,4.682801,0,0,140.860703,?,?,?
1335,'2017/02/24 11:44:39:072',14,4.682801,0,0,140.860703,?,?,?
1336,'2017/02/24 11:44:39:088',14,4.656973,0,0,140.801544,?,?,?
1337,'2017/02/24 11:44:39:105',14,4.656973,0,0,140.801544,?,?,?
1338,'2017/02/24 11:44:39:121',14,4.827435,0,0,140.510727,?,?,?
1339,'2017/02/24 11:44:39:140',14,4.827435,0,0,140.510727,?,?,?
1340,'2017/02/24 11:44:39:156',14,4.827435,0,0,140.510727,?,?,?
1341,'2017/02/24 11:44:39:172',14,5.204292,0,0,91.719368,?,?,?
1342,'2017/02/24 11:44:39:188',14,5.204292,0,0,91.719368,?,?,?
1343,'2017/02/24 11:44:39:205',14,5.204292,0,0,91.719368,?,?,?
1344,'2017/02/24 11:44:39:222',14,5.204292,0,0,91.719368,?,?,?
1345,'2017/02/24 11:44:39:239',14,6.49968,0,0,56.893761,?,?,?
1346,'2017/02/24 11:44:39:256',14,6.49968,0,0,56.893761,?,?,?
1347,'2017/02/24 11:44:39:272',14,8.292993,0,0,12.271943,?,?,?
1348,'2017/02/24 11:44:39:290',14,8.292993,0,0,12.271943,?,?,?
1349,'2017/02/24 11:44:39:306',14,8.292993,0,0,12.271943,?,?,?
1350,'2017/02/24 11:44:39:323',14,8.607458,0,0,3.690331,?,?,?
1351,'2017/02/24 11:44:39:339',14,8.607458,0,0,3.690331,?,?,?
1352,'2017/02/24 11:44:39:356',14,8.607458,0,0,3.690331,?,?,?
1353,'2017/02/24 11:44:39:372',14,8.607458,0,0,3.690331,?,?,?
1354,'2017/02/24 11:44:39:389',14,8.480433,0,0,1.062008,?,?,?
1355,'2017/02/24 11:44:39:406',14,8.480433,0,0,1.062008,?,?,?
1356,'2017/02/24 11:44:39:423',14,8.955812,0,0,0.355816,?,?,?
1357,'2017/02/24 11:44:39:439',14,8.955812,0,0,0.355816,?,?,?
1358,'2017/02/24 11:44:39:456',14,8.955812,0,0,0.355816,?,?,?
1359,'2017/02/24 11:44:39:474',14,9.629378,0,0,0.23723,?,?,?
1360,'2017/02/24 11:44:39:488',14,9.629378,0,0,0.23723,?,?,?
1361,'2017/02/24 11:44:39:507',14,9.629378,0,0,0.23723,?,?,?
1362,'2017/02/24 11:44:39:523',14,9.629378,0,0,0.23723,?,?,?
1363,'2017/02/24 11:44:39:540',14,10.370802,0,0,0.094174,?,?,?
1364,'2017/02/24 11:44:39:557',14,10.370802,0,0,0.094174,?,?,?
1365,'2017/02/24 11:44:39:573',14,11.792844,0,0,0.061858,?,?,?
1366,'2017/02/24 11:44:39:590',14,11.792844,0,0,0.061858,?,?,?
1367,'2017/02/24 11:44:39:606',14,11.792844,0,0,0.061858,?,?,?
1368,'2017/02/24 11:44:39:624',14,12.171747,0,0,0.151323,?,?,?
1369,'2017/02/24 11:44:39:640',14,12.171747,0,0,0.151323,?,?,?
1370,'2017/02/24 11:44:39:658',14,12.171747,0,0,0.151323,?,?,?
1371,'2017/02/24 11:44:39:674',14,12.171747,0,0,0.151323,?,?,?
1372,'2017/02/24 11:44:39:690',14,12.836205,0,0,0.148561,?,?,?
1373,'2017/02/24 11:44:39:706',14,12.836205,0,0,0.148561,?,?,?
1374,'2017/02/24 11:44:39:724',14,12.97436,0,0,0.133406,?,?,?
1375,'2017/02/24 11:44:39:739',14,12.97436,0,0,0.133406,?,?,?
1376,'2017/02/24 11:44:39:757',14,12.97436,0,0,0.133406,?,?,?
1377,'2017/02/24 11:44:39:774',14,13.359529,0,0,0,?,?,?
1378,'2017/02/24 11:44:39:790',14,13.359529,0,0,0,?,?,?
1379,'2017/02/24 11:44:39:806',14,13.359529,0,0,0,?,?,?
1380,'2017/02/24 11:44:39:823',14,13.359529,0,0,0,?,?,?
1381,'2017/02/24 11:44:39:840',14,13.40317,0,0,0,?,?,?
1382,'2017/02/24 11:44:39:858',14,13.40317,0,0,0,?,?,?
1383,'2017/02/24 11:44:39:873',14,13.748773,0,0,0,?,?,?
1384,'2017/02/24 11:44:39:891',14,13.748773,0,0,0,?,?,?
1385,'2017/02/24 11:44:39:907',14,13.748773,0,0,0,?,?,?
1386,'2017/02/24 11:44:39:924',14,13.905072,0,0,0,?,?,?
1387,'2017/02/24 11:44:39:940',14,13.905072,0,0,0,?,?,?
1388,'2017/02/24 11:44:39:957',14,13.905072,0,0,0,?,?,?
1389,'2017/02/24 11:44:39:975',14,13.905072,0,0,0,?,?,?
1390,'2017/02/24 11:44:39:991',14,14.093699,0,0,0,?,?,?
1391,'2017/02/24 11:44:40:008',14,14.093699,0,0,0,?,?,?
1392,'2017/02/24 11:44:40:024',14,14.194836,0,0,0,?,?,?
1393,'2017/02/24 11:44:40:042',14,14.194836,0,0,0,?,?,?
1394,'2017/02/24 11:44:40:058',14,14.194836,0,0,0,?,?,?
1395,'2017/02/24 11:44:40:074',14,14.481688,0,0,0,?,?,?
1396,'2017/02/24 11:44:40:091',14,14.481688,0,0,0,?,?,?
1397,'2017/02/24 11:44:40:107',14,14.481688,0,0,0,?,?,?
1398,'2017/02/24 11:44:40:125',14,14.481688,0,0,0,?,?,?
1399,'2017/02/24 11:44:40:141',14,14.504728,0,0,0,?,?,?
1400,'2017/02/24 11:44:40:158',14,14.504728,0,0,0,?,?,?
1401,'2017/02/24 11:44:40:175',14,14.504728,0,0,0,?,?,?
1402,'2017/02/24 11:44:40:191',14,14.507026,0,0,0,?,?,?
1403,'2017/02/24 11:44:40:208',14,14.507026,0,0,0,?,?,?
1404,'2017/02/24 11:44:40:225',14,14.507026,0,0,0,?,?,?
1405,'2017/02/24 11:44:40:242',14,14.507026,0,0,0,?,?,?
1406,'2017/02/24 11:44:40:259',14,14.627322,0,0,4.227411,?,?,?
1407,'2017/02/24 11:44:40:277',14,14.627322,0,0,4.227411,?,?,?
1408,'2017/02/24 11:44:40:293',14,13.568962,0,0,5.02216,?,?,?
1409,'2017/02/24 11:44:40:308',14,13.568962,0,0,5.02216,?,?,?
1410,'2017/02/24 11:44:40:325',14,13.568962,0,0,5.02216,?,?,?
1411,'2017/02/24 11:44:40:343',14,13.370533,0,0,5.363918,?,?,?
1412,'2017/02/24 11:44:40:359',14,13.370533,0,0,5.363918,?,?,?
1413,'2017/02/24 11:44:40:375',14,13.370533,0,0,5.363918,?,?,?
1414,'2017/02/24 11:44:40:392',14,13.370533,0,0,5.363918,?,?,?
